sentence,label
아빠한테 야구를 보러 가자고 하니까 고민도 안 하고 바로 표를 사주셨어.,0
여행 당일에 비가 온대서 실망했는데 날씨예보가 바뀌어서 예정대로 놀러 가게 되어서 신나.,0
학교 끝나고 언니가 스테이크 사줬어! 정말 신나.,0
아빠가 최신형 컴퓨터를 사줬어. 너무 기뻐.,0
난 할머니가 너무 좋아. 오랜만에 우리 집에 오신대!,0
친구랑 놀러 가는데 엄마가 용돈도 많이 주셨어. 너무 기뻐.,0
교내 영어 말하기 대회에서 수상했어.,0
내가 가고 싶었던 학과에 합격을 했어. 정말 기뻐.,0
이번 시험을 잘 봤더니 부모님이 칭찬해 주셨어.,0
좋아하는 과목이 있는데 이번 시험에서 백 점을 맞았어.,0
지난 모의고사에서 떨어진 등급이 이번에 올랐어. 기분이 좋아.,0
좋아하는 친구가 있는데 같은 대학을 가게 돼서 기분이 좋아.,0
내가 배우고 싶은 공부가 있는데 이번에 부모님이 학원에 보내주신대.,0
성적이 올랐더니 부모님이 용돈도 주셨어.,0
어제 내가 발표할 일이 있었는데 발표를 잘 해서 친구들에게 박수도 받았어.,0
우리 언니가 이번에 원하는 대학에 합격했어.,0
이번 시험성적이 생각보다 잘 나와서 안심이야.,0
우리 언니가 이번에 원하는 대학에 합격했어.,0
이번 시험성적이 생각보다 잘 나와서 안심이야.,0
중간고사를 망쳤는데 담임선생님이 혼내지도 않으시고 새로운 공부법을 알려주셨어. 너무 기뻐.,0
성적이 안 좋게 나와서 엄마한테 혼날 줄 알았는데 그러지 않아서 다행이야.,0
평소에 나를 괴롭히던 무리가 갑자기 사과하면서 이제 친하게 지내자고 했어.,0
나는 항상 혼자 밥을 먹었는데 오늘 내 짝이 나에게 말을 걸더니 밥을 같이 먹자고 해서 기뻐.,0
드디어 학교폭력 증거를 모아서 가해자들을 신고할 수 있게 되어서 기뻐.,0
학교에서 따돌림 당했던 것으로부터 해방되어서 마음이 편해.,0
친구들 사이에서 괴롭힘을 당해서 선생님께 모든 사실을 말했는데 믿어주셔서 안도했어.,0
교내 따돌림을 신고했는데 경찰 아저씨가 꼭 가해자들이 처벌받게 하겠다고 해서 안심이야.,0
학교폭력으로 학교생활이 정말 힘들었는데 이번에 새로 생긴 법으로 안심하게 됐어.,0
나를 괴롭히던 친구들이 모두 전학을 가게 되어 너무 다행이야.,0
친구들이 나를 괴롭히지 못하도록 선생님께서 감시하신다고 하셔서 얼마나 다행인지 몰라.,0
내성적인 성격 때문에 친구가 없었는데 수학여행에 같이 다닐 친구가 생겨서 너무 기뻐.,0
나를 미워하고 괴롭히던 친구와 다른 반이 되어서 너무 다행이야.,0
드디어 학교 폭력 위원회가 열리게 되어서 너무 기뻐.,0
나를 괴롭힌 친구들이 경찰서에서 조사를 받게 되어 너무 다행이야.,0
따돌림 때문에 힘들었는데 새로 사귄 친구들은 더 이상 나의 말을 무시하지 않아서 기뻐.,0
엄마가 오늘 내 동생을 낳으셨어. 무사히 낳으셔서 다행이야.,0
나를 지속적으로 괴롭히던 친구들이 있는데 분명 곧 퇴학당할 거야.,0
나를 따돌리는 친구들이 있어서 선생님께 말씀드렸는데 잘 들어주셔서 기뻐.,0
내년에 학년이 올라가서 반이 바뀌면 친구를 사귈 수 있을 것 같아 기뻐.,0
살이 쪘었는데 방학 동안 운동을 열심히 해서 키도 크고 살도 많이 빠졌어.,0
학교에서 퇴학조치를 당할 것 같은데 부모님께 얘기하면 분명 돈으로 막아주실 거야.,0
나를 괴롭히는 친구들이 없어서 친구들에게 말을 걸 용기가 생겨.,0
학교폭력 가해자들이 사라져서 더 이상 날 괴롭히는 사람은 없을 거야.,0
나를 괴롭히던 친구들이 있었는데 이젠 그 친구들이 없어서 집에 가는 길이 무섭지 않아.,0
학교폭력을 이겨내고 새 출발을 할 수 있을 것 같아 기뻐.,0
학교폭력을 당해 고통받는 친구가 있었는데 내가 그 친구를 도와줬어.,0
나를 괴롭히던 가해자들 때문에 학폭위가 열렸으니 가해자들은 처벌을 받을 거야.,0
새 친구를 사귀어서 졸업식 때 부모님께 친구와 좋은 모습을 보여드릴 수 있을 것 같아.,0
언니가 원하는 대학에 가기 위해 공부를 열심히 해서 합격할 수 있을 거라고 생각해.,0
컴퓨터가 고장 났는데 손재주가 좋은 동생이 오면 내 컴퓨터를 바로 고쳐줄 것 같아.,0
나는 부모님이 원하는 대로 이번 오디션에 꼭 합격할 거야.,0
오빠가 실력이 좋아서 프로게이머가 될 수 있을 것 같아.,0
우리 엄마는 모든 일에 최선을 다하셔. 내가 엄마를 닮은 것 같아.,0
아빠가 실력이 좋아서 조만간 승진하고 월급도 많이 받을 것 같아.,0
부모님이 돈을 많이 벌었어. 좋은 곳으로 이사를 갈 것 같아.,0
나는 공부에 대해 집중력이 강해. 동생이 나를 닮은 것 같아.,0
부모님이 가게를 하고 있어. 단골이 점점 늘고 있어 앞으로 장사가 더 잘 될 것 같아.,0
독서실을 새로 바꿨는데 분위기가 너무 마음에 들어.,0
요즘 몸도 건강하고 마음도 편해서 공부가 잘 되는 것 같아.,0
친구가 수학을 가르쳐 줄 때면 혼자 수학을 공부할 때보다 마음이 평온해져.,0
언제나 내 곁에 있을 친구들과 함께 학교생활을 하니까 너무 든든해.,0
요즘 이 책을 읽는데 너무 괜찮은 책 인 것 같아. 마음이 평온해져.,0
나를 응원해주는 사람들이 있어서 나는 요즘 너무 행복해.,0
이 개념만 확실히 이해하면 모의고사에서 안전하게 일 등급 받을 수 있을 것 같아!,0
나는 작년에 비해 올해의 우리 반이 더 맘에 들어.,0
나는 우리 아빠가 너무 좋아.,0
편안한 마음으로 공부를 하니까 집중이 더 잘 돼.,0
옆 반에 비해 우리 반은 자습하기 괜찮은 것 같아.,0
나는 집에서 편안한 복장으로 공부를 할 때 제일 집중이 잘 돼.,0
이제 친구들이 나를 괴롭히지 않게 되었어.,0
이제 그 친구가 나를 때리지 않게 됐어.,0
친구가 이제부터 나를 지켜주기로 했어.,0
우리 부모님은 학교에서 누가 나를 괴롭힐 때 마다 직접 나서서 해결해주셔.,0
친구와의 오해가 드디어 풀렸어. 이제 따돌림을 당하지 않을 거야.,0
매일 매일이 오늘같이 친구와 싸우는 일 없이 잘 지내는 날들이었으면 좋겠어.,0
친구들과 드디어 화해를 했어. 이제 긴장되는 날들이 끝났어.,0
학교에서 친구들과 다투지 않고 언제나 함께 할 수 있다는 이 사실이 기뻐.,0
나의 장애를 인정해주고 도와주는 친구들과 같은 반이여서 난 참 행복해.,0
열심히 공부했더니 드디어 이번 시험에서 쟤를 이겼어. 너무 기분 좋아.,0
오늘 기말고사를 봤는데 공부했던 부분에서 문제가 다 나와서 기분이 좋아.,0
이번 시험에서 전 과목 백 점을 받았어. 너무 기분 좋아.,0
이번 수행평가에서 만점을 받았어. 너무 기뻐.,0
내가 정말 가고 싶었던 대학교에 합격했어. 너무 기쁘고 흥분돼.,0
드디어 내 진로에 대해 확신이 생겼어. 여태 답답했었는데 이제 후련한 기분이야.,0
드디어 이 문제집 한 권을 다 풀었어. 속이 시원해.,0
내가 전교 일 등이라니 정말 믿기지가 않아. 너무 흥분되는 일이야.,0
여태 이해 못하고 있던 수학 개념에 대해 드디어 이해할 수 있게 됐어. 정말 기뻐.,0
정말 아깝다. 한 문제 차이로 내가 이 등이고 쟤가 일 등이야.,0
정말 공부를 하나도 안 했는데 이런 좋은 점수를 받다니 이건 말도 안 돼. 너무 행복해.,0
어제 영어 시험을 보는데 내가 아는 문제만 나와서 너무 신났어.,0
지병으로 평생 약을 먹어야 하는 줄 알았는데 병이 완치됐어!,0
아빠가 복권 일 등에 당첨되셨어!,0
좁은 집에서 넓은 집으로 이사 가게 되었어!,0
난생 처음으로 가족들과 비싼 음식점에서 외식을 했어.,0
아빠가 사업 잘 돼서 내게는 새 지갑을 선물해 주셨어!,0
엄마가 주식으로 큰돈을 버셨어.,0
아빠가 졸업 겸 생일 선물로 차를 주셨어.,0
내 생일에 가족 모두가 축하해줬어.,0
이번 생일에는 작년보다 더 많은 선물을 받았어.,0
학교에서 폭력을 당하고 있다고 부모님께 말했는데 부모님이 아무 반응이 없어.,5
오늘 학교에 갔는데 갑자기 친구들이 나를 무시하고 따돌렸어.,5
내 편이던 친구가 전학 가고 나서 다른 아이들이 나를 다시 괴롭히기 시작했어.,5
선생님이 내 편이 아닌 가해자들의 편을 들어서 너무 황당해.,5
반 친구들이 나에게도 잘못이 있다고 얘기해서 너무 속상해.,5
반 아이들에게 조용히 하라고 했는데 모두가 내 말을 무시했어. 너무 속상해.,5
갑자기 반 아이들이 나에게서 멀리 떨어졌어. 너무 슬퍼.,5
내가 화장실에 있는데 갑자기 나에게 더러운 물을 쏟았어. 너무 화가 나.,5
가해자 무리가 나를 반장으로 억지로 만들었어. 너무 당황스러워.,5
내가 급식실에 앉자 모두가 자리에서 떠났어. 너무 슬퍼,5
체육대회에서 나만 빼고 모두 짝을 만들었어. 너무 당황스러워.,5
선생님이 나에게 오히려 전학을 권했어. 너무 화가 나.,5
오늘 반에서 다같이 이야기하고 있었는데 상위권 친구들만 따로 매점을 갔어.,5
오늘 시험점수가 나왔는데 내 성적이 너무 부끄러워서 친구들한테 말을 못 했어.,5
가족이랑 놀러 왔는데 길을 잃어서 당황스럽네.,5
아빠와 쇼핑을 왔는데 아빠가 인파 속으로 사라지셔서 당황스러워.,5
누나가 나랑 놀자며 근처 공원에 왔는데 해가 저물고 나니 나 혼자였어.,5
가족끼리 바다에 놀러 왔는데 내가 파도에 휩쓸려 가족을 잃어버렸어.,5
형과 반딧불이를 따라가다 길을 잃어버렸는데 당황스럽고 무서워.,5
동생이랑 다투다가 자리를 비웠는데 가족들이 나를 찾지 않아.,5
누나랑 나랑 카페에 갔거든? 근데 자기 친구를 보더니 날 두고 그냥 가버려서 너무 당황스러웠어!,5
학교에서 성적표를 받았는데 성적이 안 좋아서 당황했어. 친구들이 볼까 봐 엎드려 있었어.,5
내 표정이 어두우면 성적이 낮다는 게 들통날까 봐 억지로 웃었어. 이런 내가 싫어.,5
집에 왔더니 부모님 친구 분들이 있기에 내 시험 성적을 더 자랑했어. 내가 왜 이러는지 모르겠어.,5
학교에서 쪽지시험 채점을 했는데 오답인데도 정답으로 채점했어.,5
내 시험지를 채점하는 친구한테 오답을 정답으로 채점해 달라고 부탁했어. 이런 내가 부끄러워.,5
친해지고 싶은 친구한테 잘 보이고 싶어서 내 성적을 자랑했는데 반응이 좋지 않았어. 당황스러워.,5
친구가 시험 성적을 물어봤는데 나도 모르게 잘 봤다고 거짓말을 했어. 당황스러워.,5
나는 다른 사람한테 과시하려고 일부러 시험 성적이 보이도록 펼쳐 놔. 안 그래야지 하면서도 이러니까 당황스러워.,5
엄마와 길을 걸으면 사람들이 촌스러운 엄마 파마머리를 쳐다보는 것 같아서 창피해.,5
오늘 학교에 아빠가 작업복을 입고 면담을 오셨는데 옷차림이 신경이 쓰이더라.,5
형이랑 같이 길을 뛰어가다가 돌에 걸려서 넘어져서 부끄러웠어.,5
아까 집에 오는 길에 누나를 만났는데 누나가 내 신발이 짝짝이라고 놀려서 창피했어.,5
저녁 때 가족들이 모여서 식사하는데 엄마가 옷에 밥풀이 묻었다고 해서 부끄러웠어.,5
누나랑 같이 다닐 때 사람들이 누나와 나를 자꾸 번갈아 쳐다보는 것 같아서 기분 나빠.,5
부모님이 학교 선생님이니까 눈치가 보여서 학교에서 아무것도 못 하겠어.,5
옷에 가격표를 떼지 않아서 형한테 놀림을 받았어.,5
누나는 자기가 정말 예쁜 줄 아나 봐.,5
형은 옷을 왜 그렇게 입고 다니는지 몰라.,5
형이랑 놀러 나왔는데 웃옷을 거꾸로 입어서 신경 쓰여.,5
누나가 머리를 짧게 잘랐는데 사람들이 쳐다보는 게 싫은가 봐.,5
학교에서 성적표를 받았는데 성적이 안 좋아서 당황했어. 친구들이 볼까 봐 엎드려 있었어.,5
친구한테 나도 모르게 좋아한다고 해버렸어. 친구들이 놀릴 거 같아.,5
친구들이 놀리는 바람에 부끄러워서 얼굴이 빨개졌어.,5
친구가 내 비밀을 말해버려서 그 자리를 도망쳤어.,5
그 친구를 좋아한다고 놀려서 얼굴을 못 들고 다니겠어. 너무 부끄러워.,5
내가 과거에 괴롭혔던 애가 날 때렸어. 부끄러운 과거가 생각 나.,5
내 비밀이 알려졌어. 친구들이 어떻게 생각할지 무서워.,5
부모님이 내가 따돌림 당한다는 사실을 아셨어. 너무 민망해.,5
내가 좋아하는 아이가 내가 맞는 부끄러운 모습을 보고 말았어.,5
친구들이 놀리는 바람에 얼굴이 빨개졌어. 부끄러워.,5
내가 좋아하는 아이가 맞는 모습을 보고 있었어. 너무 민망해.,5
내가 걔를 좋아한다는 사실 때문에 교실이 시끄러울 지경이야. 벗어나고 싶어.,5
내가 그 애를 좋아한다고 하니까 옆 반 애가 날 비웃고 때렸어. 너무 당황스럽고 부끄러워.,5
누나가 갑자기 샤워하고 있는데 들어왔어.,5
누나가 샤워하고 나왔는데 알몸인 상태로 나와 마주쳤어.,5
엄마가 샤워하는데 화장실을 들어가 버렸어.,5
친구에게 야한 책을 빌려왔는데 누나에게 걸렸어.,5
형이 운동하는 게 멋있어서 따라했는데 나는 한 개도 못 했어.,5
아빠가 친척들에게 내 칭찬을 계속하셨어.,5
좋아하는 여자애한테 고백편지를 쓰는데 형이 뺏어갔어.,5
가족여행 가는데 차안에서 소변이 너무 마려워 울어버렸어.,5
방에서 성인 영화를 보는데 엄마한테 들켰어.,5
친구들이 내가 자기들보다 공부를 못한다는 이유로 따돌리고 있었어. 너무 충격적이야.,5
친구들이랑 다른 지향점을 가진걸 알게 됐는데 나보고 이상하고 잘못된 거라 그래서 속상해.,5
저 친구보다 친화력이 부족하다고 생각하고 있었는데 알고 보니 친구들이 나를 피했던 거라 속상해.,5
